,Ask,Bid,BrokerName,Creation Time,Current Time,DR,Protocol,Symbol,Terminal,Terminal Time,TypeBroker,X,Y,Z
989,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:39.743000,2019-12-03 17:05:42.624822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.743000,,0.0,2881.822,2881.822
990,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:39.759000,2019-12-03 17:05:42.651823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.759000,MM,0.0,2892.823,2892.823
991,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:39.775000,2019-12-03 17:05:42.680822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.775000,MM,0.0,2905.822,2905.822
992,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:39.853000,2019-12-03 17:05:42.710822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.853000,,0.0,2857.822,2857.822
993,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:39.872000,2019-12-03 17:05:42.738822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.872000,MM,0.0,2866.822,2866.822
994,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:39.884000,2019-12-03 17:05:42.771822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.884000,MM,0.0,2887.822,2887.822
995,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:39.967000,2019-12-03 17:05:42.800822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.967000,,0.0,2833.822,2833.822
996,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:39.989000,2019-12-03 17:05:42.829823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.989000,MM,0.0,2840.823,2840.823
997,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:39.993000,2019-12-03 17:05:42.859822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:39.993000,MM,0.0,2866.822,2866.822
998,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.071000,2019-12-03 17:05:42.888822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.071000,,0.0,2817.822,2817.822
999,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.090000,2019-12-03 17:05:42.914822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.090000,MM,0.0,2824.822,2824.822
1000,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.103000,2019-12-03 17:05:42.959822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.103000,MM,0.0,2856.822,2856.822
1001,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.185000,2019-12-03 17:05:42.987823,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.185000,,0.0,2802.823,2802.823
1002,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.200000,2019-12-03 17:05:43.014822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.200000,MM,0.0,2814.822,2814.822
1003,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.212000,2019-12-03 17:05:43.043823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.212000,MM,0.0,2831.823,2831.823
1004,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.294000,2019-12-03 17:05:43.072822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.294000,,0.0,2778.822,2778.822
1005,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.308000,2019-12-03 17:05:43.099822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.308000,MM,0.0,2791.822,2791.822
1006,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.324000,2019-12-03 17:05:43.129823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.324000,MM,0.0,2805.823,2805.823
1007,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.402000,2019-12-03 17:05:43.159822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.402000,,0.0,2757.822,2757.822
1008,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.415000,2019-12-03 17:05:43.187822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.415000,MM,0.0,2772.822,2772.822
1009,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.434000,2019-12-03 17:05:43.217823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.434000,MM,0.0,2783.823,2783.823
1010,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.510000,2019-12-03 17:05:43.245823,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.510000,,0.0,2735.823,2735.823
1011,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.532000,2019-12-03 17:05:43.273822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.532000,MM,0.0,2741.822,2741.822
1012,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.544000,2019-12-03 17:05:43.302822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.544000,MM,0.0,2758.822,2758.822
1013,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.620000,2019-12-03 17:05:43.332822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.620000,,0.0,2712.822,2712.822
1014,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.640000,2019-12-03 17:05:43.358821,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.640000,MM,0.0,2718.821,2718.821
1015,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.663000,2019-12-03 17:05:43.388823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.663000,MM,0.0,2725.823,2725.823
1016,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.732000,2019-12-03 17:05:43.416823,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.732000,,0.0,2684.823,2684.823
1017,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.753000,2019-12-03 17:05:43.445822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.753000,MM,0.0,2692.822,2692.822
1018,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.759000,2019-12-03 17:05:43.475822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.759000,MM,0.0,2716.822,2716.822
1019,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.838000,2019-12-03 17:05:43.505824,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.838000,,0.0,2667.824,2667.824
1020,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.853000,2019-12-03 17:05:43.533822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.853000,MM,0.0,2680.822,2680.822
1021,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.872000,2019-12-03 17:05:43.561822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.872000,MM,0.0,2689.822,2689.822
1022,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:40.956000,2019-12-03 17:05:43.592822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.956000,,0.0,2636.822,2636.822
1023,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:40.963000,2019-12-03 17:05:43.618823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.963000,MM,0.0,2655.823,2655.823
1024,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:40.981000,2019-12-03 17:05:43.647823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:40.981000,MM,0.0,2666.823,2666.823
1025,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.056000,2019-12-03 17:05:43.678823,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.056000,,0.0,2622.823,2622.823
1026,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:41.071000,2019-12-03 17:05:43.706823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.071000,MM,0.0,2635.823,2635.823
1027,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.090000,2019-12-03 17:05:43.736824,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.090000,MM,0.0,2646.824,2646.824
1028,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.165000,2019-12-03 17:05:43.768822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.165000,,0.0,2603.822,2603.822
1029,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:41.185000,2019-12-03 17:05:43.800824,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.185000,MM,0.0,2615.824,2615.824
1030,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.199000,2019-12-03 17:05:43.833822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.199000,MM,0.0,2634.822,2634.822
1031,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.278000,2019-12-03 17:05:43.865822,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.278000,,0.0,2587.822,2587.822
1032,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:41.291000,2019-12-03 17:05:43.897822,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.291000,MM,0.0,2606.822,2606.822
1033,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.311000,2019-12-03 17:05:43.927823,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.311000,MM,0.0,2616.823,2616.823
1034,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.384000,2019-12-03 17:05:43.958343,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.384000,,0.0,2574.343,2574.343
1035,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:41.406000,2019-12-03 17:05:43.988333,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.406000,MM,0.0,2582.333,2582.333
1036,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.423000,2019-12-03 17:05:44.018334,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.423000,MM,0.0,2595.334,2595.334
1037,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.498000,2019-12-03 17:05:44.049333,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.498000,,0.0,2551.333,2551.333
1038,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:41.511000,2019-12-03 17:05:44.077332,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.511000,MM,0.0,2566.332,2566.332
1039,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.526000,2019-12-03 17:05:44.108332,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.526000,MM,0.0,2582.332,2582.332
1040,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.604000,2019-12-03 17:05:44.140333,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.604000,,0.0,2536.333,2536.333
1041,1.10912,1.10911,Dom Maklerski mBanku,2019-12-03 17:05:41.618000,2019-12-03 17:05:44.172332,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.618000,MM,0.0,2554.332,2554.332
1042,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.637000,2019-12-03 17:05:44.210332,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.637000,MM,0.0,2573.332,2573.332
1043,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.714000,2019-12-03 17:05:44.242333,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.714000,,0.0,2528.333,2528.333
1044,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:41.684000,2019-12-03 17:05:44.270333,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.684000,MM,0.0,2586.333,2586.333
1045,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.746000,2019-12-03 17:05:44.300334,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.746000,MM,0.0,2554.334,2554.334
1046,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.823000,2019-12-03 17:05:44.332332,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.823000,,0.0,2509.332,2509.332
1047,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:41.733000,2019-12-03 17:05:44.361333,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.733000,MM,0.0,2628.333,2628.333
1048,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.856000,2019-12-03 17:05:44.391331,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.856000,MM,0.0,2535.331,2535.331
1049,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:41.936000,2019-12-03 17:05:44.422334,,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.936000,,0.0,2486.334,2486.334
1050,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:41.843000,2019-12-03 17:05:44.450335,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.843000,MM,0.0,2607.335,2607.335
1051,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:41.965000,2019-12-03 17:05:44.481333,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.965000,MM,0.0,2516.333,2516.333
1052,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.041000,2019-12-03 17:05:44.512333,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.041000,,0.0,2471.333,2471.333
1053,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:41.952000,2019-12-03 17:05:44.542333,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:41.952000,MM,0.0,2590.333,2590.333
1054,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.075000,2019-12-03 17:05:44.573332,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.075000,MM,0.0,2498.332,2498.332
1055,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.154000,2019-12-03 17:05:44.608333,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.154000,,0.0,2454.333,2454.333
1056,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.060000,2019-12-03 17:05:44.637334,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.060000,MM,0.0,2577.334,2577.334
1057,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.186000,2019-12-03 17:05:44.669333,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.186000,MM,0.0,2483.333,2483.333
1058,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.262000,2019-12-03 17:05:44.699331,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.262000,,0.0,2437.331,2437.331
1059,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.169000,2019-12-03 17:05:44.728332,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.169000,MM,0.0,2559.332,2559.332
1060,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.296000,2019-12-03 17:05:44.757364,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.296000,MM,0.0,2461.364,2461.364
1061,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.369000,2019-12-03 17:05:44.788368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.369000,,0.0,2419.368,2419.368
1062,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.276000,2019-12-03 17:05:44.816366,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.276000,MM,0.0,2540.366,2540.366
1063,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.403000,2019-12-03 17:05:44.846367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.403000,MM,0.0,2443.367,2443.367
1064,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.478000,2019-12-03 17:05:44.876367,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.478000,,0.0,2398.367,2398.367
1065,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.387000,2019-12-03 17:05:44.903368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.387000,MM,0.0,2516.368,2516.368
1066,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.509000,2019-12-03 17:05:44.935367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.509000,MM,0.0,2426.367,2426.367
1067,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.587000,2019-12-03 17:05:44.966367,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.587000,,0.0,2379.367,2379.367
1068,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.501000,2019-12-03 17:05:44.997366,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.501000,MM,0.0,2496.366,2496.366
1069,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.623000,2019-12-03 17:05:45.038370,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.623000,MM,0.0,2415.37,2415.37
1070,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.703000,2019-12-03 17:05:45.074367,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.703000,,0.0,2371.367,2371.367
1071,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.603000,2019-12-03 17:05:45.105368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.603000,MM,0.0,2502.368,2502.368
1072,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.730000,2019-12-03 17:05:45.141367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.730000,MM,0.0,2411.367,2411.367
1073,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.811000,2019-12-03 17:05:45.173368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.811000,,0.0,2362.368,2362.368
1074,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.717000,2019-12-03 17:05:45.203366,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.717000,MM,0.0,2486.366,2486.366
1075,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.839000,2019-12-03 17:05:45.237367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.839000,MM,0.0,2398.367,2398.367
1076,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:42.918000,2019-12-03 17:05:45.269368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.918000,,0.0,2351.368,2351.368
1077,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.826000,2019-12-03 17:05:45.297368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.826000,MM,0.0,2471.368,2471.368
1078,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:42.947000,2019-12-03 17:05:45.329367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.947000,MM,0.0,2382.367,2382.367
1079,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.028000,2019-12-03 17:05:45.359367,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.028000,,0.0,2331.367,2331.367
1080,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:42.931000,2019-12-03 17:05:45.391367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:42.931000,MM,0.0,2460.367,2460.367
1081,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.060000,2019-12-03 17:05:45.421367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.060000,MM,0.0,2361.367,2361.367
1082,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.137000,2019-12-03 17:05:45.451368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.137000,,0.0,2314.368,2314.368
1083,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.040000,2019-12-03 17:05:45.480367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.040000,MM,0.0,2440.367,2440.367
1084,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.174000,2019-12-03 17:05:45.510368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.174000,MM,0.0,2336.368,2336.368
1085,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.248000,2019-12-03 17:05:45.538368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.248000,,0.0,2290.368,2290.368
1086,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.153000,2019-12-03 17:05:45.567368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.153000,MM,0.0,2414.368,2414.368
1087,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.276000,2019-12-03 17:05:45.596369,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.276000,MM,0.0,2320.369,2320.369
1088,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.353000,2019-12-03 17:05:45.627368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.353000,,0.0,2274.368,2274.368
1089,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.261000,2019-12-03 17:05:45.668370,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.261000,MM,0.0,2407.37,2407.37
1090,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.387000,2019-12-03 17:05:45.719367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.387000,MM,0.0,2332.367,2332.367
1091,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.466000,2019-12-03 17:05:45.765368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.466000,,0.0,2299.368,2299.368
1092,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.373000,2019-12-03 17:05:45.793367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.373000,MM,0.0,2420.367,2420.367
1093,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.499000,2019-12-03 17:05:45.824367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.499000,MM,0.0,2325.367,2325.367
1094,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.578000,2019-12-03 17:05:45.852369,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.578000,,0.0,2274.369,2274.369
1095,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.480000,2019-12-03 17:05:45.880369,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.480000,MM,0.0,2400.369,2400.369
1096,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.603000,2019-12-03 17:05:45.910367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.603000,MM,0.0,2307.367,2307.367
1097,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.682000,2019-12-03 17:05:45.940367,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.682000,,0.0,2258.367,2258.367
1098,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.587000,2019-12-03 17:05:45.969370,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.587000,MM,0.0,2382.37,2382.37
1099,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.716000,2019-12-03 17:05:46.017367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.716000,MM,0.0,2301.367,2301.367
1100,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.795000,2019-12-03 17:05:46.071367,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.795000,,0.0,2276.367,2276.367
1101,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.697000,2019-12-03 17:05:46.101368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.697000,MM,0.0,2404.368,2404.368
1102,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.821000,2019-12-03 17:05:46.131367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.821000,MM,0.0,2310.367,2310.367
1103,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:43.905000,2019-12-03 17:05:46.161368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.905000,,0.0,2256.368,2256.368
1104,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.808000,2019-12-03 17:05:46.188367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.808000,MM,0.0,2380.367,2380.367
1105,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:43.931000,2019-12-03 17:05:46.218367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.931000,MM,0.0,2287.367,2287.367
1106,1.10916,1.10906,International Capital Markets Pty Ltd.,2019-12-03 17:05:44.010000,2019-12-03 17:05:46.250368,,ZMQ,EURUSD,MT4,2019-12-03 17:05:44.010000,,0.0,2240.368,2240.368
1107,1.10913,1.1091,Dom Maklerski mBanku,2019-12-03 17:05:43.915000,2019-12-03 17:05:46.280367,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:43.915000,MM,0.0,2365.367,2365.367
1108,1.10918,1.10902,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:05:44.046000,2019-12-03 17:05:46.311368,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:05:44.046000,MM,0.0,2265.368,2265.368
